Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry
SLNO,"Soleno Therapeutics, Inc.",2.1881,46855682.38,n/a,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SLNOW,"Soleno Therapeutics, Inc.",0.1175,0,n/a,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SLGL,Sol-Gel Technologies Ltd.,6.42,121658794.6,n/a,2018,Health Care,Major Pharmaceuticals
SLDB,Solid Biosciences Inc.,38.12,1350685375,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SNGX,"Soligenix, Inc.",1.55,27408400.45,n/a,n/a,Health Care,Major Pharmaceuticals
SNGXW,"Soligenix, Inc.",0.3899,0,n/a,n/a,Health Care,Major Pharmaceuticals
SONC,Sonic Corp.,34.25,1235935739,n/a,1991,Consumer Services,Restaurants
SOFO,"Sonic Foundry, Inc.",1.8005,8852813.632,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
SNOA,"Sonoma Pharmaceuticals, Inc.",1.86,12010364.1,n/a,n/a,Health Care,Major Pharmaceuticals
SNOAW,"Sonoma Pharmaceuticals, Inc.",0.07,0,n/a,n/a,Health Care,Major Pharmaceuticals
SONO,"Sonos, Inc.",19.22,1890952377,n/a,2018,Consumer Non-Durables,Consumer Electronics/Appliances
SPHS,"Sophiris Bio, Inc.",3.19,96054578.07,n/a,2013,Health Care,Major Pharmaceuticals
SORL,"SORL Auto Parts, Inc.",4.64,89574833.44,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
SRNE,"Sorrento Therapeutics, Inc.",5.55,647864131.8,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SOHO,Sotherly Hotels Inc.,7.35,103789945.4,n/a,n/a,Consumer Services,Real Estate Investment Trusts
SOHOB,Sotherly Hotels Inc.,25.86,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts
SOHOO,Sotherly Hotels Inc.,25.2289,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts
SOHOK,Sotherly Hotels LP,25.78,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts
SFBC,"Sound Financial Bancorp, Inc.",39.75,100957606.5,n/a,n/a,Finance,Savings Institutions
SSB,South State Corporation,82.65,3043999665,n/a,n/a,Finance,Major Banks
SFST,"Southern First Bancshares, Inc.",41.25,306308970,n/a,n/a,Finance,Major Banks
SMBC,"Southern Missouri Bancorp, Inc.",39.85,358513872.4,n/a,n/a,Finance,Banks
SONA,"Southern National Bancorp of Virginia, Inc.",17.4,418443082.2,n/a,n/a,Finance,Major Banks
SBSI,"Southside Bancshares, Inc.",35.35,1240409300,n/a,n/a,Finance,Major Banks
SP,SP Plus Corporation,39.1,888725952.4,n/a,n/a,Consumer Services,Rental/Leasing Companies
SGRP,"SPAR Group, Inc.",1.12,23128788.48,n/a,n/a,Miscellaneous,Business Services
SPKE,"Spark Energy, Inc.",8.8,306933774.4,n/a,2014,Public Utilities,Power Generation
SPKEP,"Spark Energy, Inc.",24.2,0,n/a,n/a,Public Utilities,Power Generation
ONCE,"Spark Therapeutics, Inc.",62.21,2337325192,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SPAR,"Spartan Motors, Inc.",14.6,513793622.4,n/a,n/a,Capital Goods,Auto Manufacturing
SPTN,SpartanNash Company,21.1,758182607.5,n/a,n/a,Consumer Non-Durables,Food Distributors
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,23.66,147283500,n/a,n/a,n/a,n/a
SPPI,"Spectrum Pharmaceuticals, Inc.",24.28,2572680587,n/a,n/a,Health Care,Major Pharmaceuticals
SPRO,"Spero Therapeutics, Inc.",11.31,205484932,n/a,2017,Health Care,Major Pharmaceuticals
ANY,Sphere 3D Corp.,0.28,4284149.24,n/a,n/a,Technology,EDP Services
SPEX,Spherix Incorporated,1.09,9311357.7,n/a,n/a,Miscellaneous,Multi-Sector Companies
SPI,"SPI Energy Co., Ltd.",0.3407,24703038.48,n/a,n/a,Technology,Semiconductors
SAVE,"Spirit Airlines, Inc.",47.52,3243355996,n/a,n/a,Transportation,Air Freight/Delivery Services
STXB,"Spirit of Texas Bancshares, Inc.",21.57,211115274.9,n/a,2018,Finance,Major Banks
SPLK,Splunk Inc.,127.7,18516862923,n/a,2012,Technology,Computer Software: Prepackaged Software
SPOK,"Spok Holdings, Inc.",15.6,303546750,n/a,n/a,Public Utilities,Telecommunications Equipment
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",5.83,250329915.9,n/a,2014,Consumer Services,Other Specialty Stores
SBPH,"Spring Bank Pharmaceuticals, Inc.",13.98,184327586.2,n/a,2016,Health Care,Major Pharmaceuticals
FUND,"Sprott Focus Trust, Inc.",7.79,202731922.2,n/a,n/a,Consumer Services,Miscellaneous
SFM,"Sprouts Farmers Market, Inc.",25.19,3201317046,n/a,2013,Consumer Services,Food Chains
SPSC,"SPS Commerce, Inc.",96.75,1690805419,n/a,2010,Technology,Computer Software: Prepackaged Software
SSNC,"SS&C Technologies Holdings, Inc.",58.62,14047892591,n/a,2010,Technology,Computer Software: Prepackaged Software
SSLJ,SSLJ.com Limited,0.9994,43973600,n/a,2018,Finance,Diversified Commercial Services
SSRM,SSR Mining Inc.,8.84,1062838955,n/a,n/a,Basic Industries,Precious Metals
STAA,STAAR Surgical Company,46.75,2054444411,n/a,n/a,Health Care,Ophthalmic Goods
STAF,"Staffing 360 Solutions, Inc.",2.21,10432033.17,n/a,1996,Technology,Professional Services
STMP,Stamps.com Inc.,235.65,4278160239,n/a,1999,Miscellaneous,Business Services
STND,Standard AVB Financial Corp.,31.15,149423310.4,n/a,n/a,Finance,Major Banks
SBLK,Star Bulk Carriers Corp.,13.08,839212852.3,n/a,n/a,Transportation,Marine Transportation
SBLKZ,Star Bulk Carriers Corp.,25.5248,0,n/a,n/a,Transportation,Marine Transportation
SBUX,Starbucks Corporation,53.25,71839575000,n/a,1992,Consumer Services,Restaurants
STFC,State Auto Financial Corporation,30.83,1327825532,n/a,1991,Finance,Property-Casualty Insurers
STBZ,State Bank Financial Corporation.,32.31,1263143650,n/a,n/a,Finance,Major Banks
STDY,SteadyMed Ltd.,4.725,126359673.3,n/a,2015,Health Care,Major Pharmaceuticals
GASS,"StealthGas, Inc.",3.64,145092449.3,n/a,2005,Transportation,Marine Transportation
STCN,"Steel Connect, Inc.",2.18,132411238,n/a,n/a,Miscellaneous,Business Services
STLD,"Steel Dynamics, Inc.",46.3,10870575595,n/a,1996,Basic Industries,Steel/Iron Ore
SMRT,"Stein Mart, Inc.",2.14,102586862,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores
STLR,Stellar Acquisition III Inc.,10.4301,29386681.59,n/a,2016,Technology,EDP Services
STLRU,Stellar Acquisition III Inc.,10.55,0,n/a,2016,Technology,EDP Services
STLRW,Stellar Acquisition III Inc.,0.26,0,n/a,2016,Technology,EDP Services
SBOT,"Stellar Biotechnologies, Inc.",1.37,7303079.55,n/a,n/a,Health Care,Major Pharmaceuticals
STML,"Stemline Therapeutics, Inc.",16.6,514185697.2,n/a,2013,Health Care,Major Pharmaceuticals
SRCL,"Stericycle, Inc.",62.19,5341361038,n/a,1996,Basic Industries,Environmental Services
SRCLP,"Stericycle, Inc.",46.94,0,n/a,n/a,Basic Industries,Environmental Services
SBT,"Sterling Bancorp, Inc.",12.03,637737764.5,n/a,2017,Finance,Savings Institutions
STRL,Sterling Construction Company Inc,14.7,397839800.4,n/a,n/a,Basic Industries,Military/Government/Technical
SHOO,"Steven Madden, Ltd.",57.35,3355002241,n/a,1993,Consumer Non-Durables,Shoe Manufacturing
SSFN,Stewardship Financial Corp,10.95,95006251.5,n/a,n/a,Finance,Major Banks
SFIX,"Stitch Fix, Inc.",37.73,3692560055,n/a,2017,Consumer Services,Catalog/Specialty Distribution
SYBT,"Stock Yards Bancorp, Inc.",38.7,880322135.4,n/a,n/a,Finance,Major Banks
BANX,StoneCastle Financial Corp,22.6,147990269.2,n/a,n/a,n/a,n/a
SSKN,"Strata Skin Sciences, Inc.",2.56,76514565.12,n/a,n/a,Health Care,Medical/Dental Instruments
SSYS,"Stratasys, Ltd.",25.69,1380523131,n/a,1994,Technology,Computer peripheral equipment
STRA,"Strategic Education, Inc.",137.39,2963543792,n/a,1996,Consumer Services,Other Consumer Services
HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,24.42,0,n/a,n/a,n/a,n/a
STRT,Strattec Security Corporation,34.7,128528487.7,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
STRS,Stratus Properties Inc.,29.95,244193431.5,n/a,n/a,Consumer Services,Homebuilding
STRM,"Streamline Health Solutions, Inc.",1.16,23239957.36,n/a,n/a,Technology,EDP Services
SBBP,Strongbridge Biopharma plc,5.7,266247273.6,n/a,2015,Health Care,Major Pharmaceuticals
SUMR,"Summer Infant, Inc.",1.79,33596536.85,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries
SMMF,"Summit Financial Group, Inc.",25.13,313379493.4,n/a,n/a,Finance,Major Banks
WISA,"Summit Semiconductor, Inc.",4.82,71164649,n/a,2018,Technology,Semiconductors
SSBI,Summit State Bank,15.7093,95300075.72,n/a,2006,n/a,n/a
SMMT,Summit Therapeutics plc,2.22,13902665.64,6262462,2015,Health Care,Major Pharmaceuticals
SNHY,Sun Hydraulics Corporation,49.96,1595598699,n/a,1997,Capital Goods,Metal Fabrications
SNDE,Sundance Energy Australia Limited,5.3236,7000006.964,1314901,n/a,Energy,Oil & Gas Production
SNSS,"Sunesis Pharmaceuticals, Inc.",2.04,73719426.96,n/a,2005,Health Care,Major Pharmaceuticals
STKL,"SunOpta, Inc.",7.65,667164295.4,n/a,n/a,Consumer Services,Farming/Seeds/Milling
SPWR,SunPower Corporation,6.97,982717794.7,n/a,2005,Technology,Semiconductors
RUN,Sunrun Inc.,13.52,1499495074,n/a,2015,Capital Goods,Industrial Specialties
SUNW,"Sunworks, Inc.",0.6443,16553491.55,n/a,n/a,Public Utilities,Telecommunications Equipment
SPCB,"SuperCom, Ltd.",1.93,28869594.27,n/a,n/a,Technology,Semiconductors
SCON,Superconductor Technologies Inc.,2.38,7308049.42,n/a,1993,Technology,Radio And Television Broadcasting And Communications Equipment
SGC,"Superior Group of Companies, Inc.",18.99,290766163.6,n/a,n/a,Consumer Non-Durables,Apparel
SUPN,"Supernus Pharmaceuticals, Inc.",45.45,2373141480,n/a,2012,Health Care,Major Pharmaceuticals
SPRT,"support.com, Inc.",2.76,51899680.32,n/a,2000,Technology,EDP Services
SURF,"Surface Oncology, Inc.",9.09,251015468.7,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SGRY,"Surgery Partners, Inc.",17.95,877793018.1,n/a,2015,Health Care,Hospital/Nursing Management
SRDX,"Surmodics, Inc.",75.55,1008712776,n/a,1998,Health Care,Medical/Dental Instruments
SIVB,SVB Financial Group,323.46,17212515370,n/a,n/a,Finance,Major Banks
SYKE,"Sykes Enterprises, Incorporated",30.41,1302193057,n/a,1996,Technology,EDP Services
SYMC,Symantec Corporation,20.57,12785049989,n/a,1989,Technology,Computer Software: Prepackaged Software
SYNC,"Synacor, Inc.",2.2,85723530.2,n/a,2012,Technology,"Computer Software: Programming, Data Processing"
SYNL,Synalloy Corporation,22.8,200690296.8,n/a,n/a,Basic Industries,Steel/Iron Ore
SYNA,Synaptics Incorporated,48.03,1698440270,n/a,2002,Technology,Semiconductors
SNDX,"Syndax Pharmaceuticals, Inc.",7.74,180767800.6,n/a,2016,Health Care,Major Pharmaceuticals
SYNH,"Syneos Health, Inc.",49.8,5124971734,n/a,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SGYP,"Synergy Pharmaceuticals, Inc.",1.96,486058432.2,n/a,n/a,Health Care,Major Pharmaceuticals
SYBX,"Synlogic, Inc.",9.59,243882791.3,n/a,2015,n/a,n/a
SNPS,"Synopsys, Inc.",102.17,15181246892,n/a,1992,Technology,Computer Software: Prepackaged Software
SYNT,"Syntel, Inc.",40.69,3404117588,n/a,1997,Technology,EDP Services
SES,"Synthesis Energy Systems, Inc.",2.4466,26911114.91,n/a,n/a,Basic Industries,Major Chemicals
SYPR,"Sypris Solutions, Inc.",1.53,32739218.46,n/a,n/a,Capital Goods,Industrial Machinery/Components
SYRS,"Syros Pharmaceuticals, Inc.",12.41,417650967.5,n/a,2016,Health Care,Major Pharmaceuticals
TROW,"T. Rowe Price Group, Inc.",116.27,28275783038,n/a,1986,Finance,Investment Bankers/Brokers/Service
TTOO,"T2 Biosystems, Inc.",6.43,281425957.4,n/a,2014,Health Care,Medical/Dental Instruments
TRHC,"Tabula Rasa HealthCare, Inc.",84.2,1704451506,n/a,2016,Miscellaneous,Business Services
TCMD,"Tactile Systems Technology, Inc.",67,1228203331,n/a,2016,Health Care,Medical/Dental Instruments
TAIT,Taitron Components Incorporated,2.17,12164687.99,n/a,1995,Consumer Non-Durables,Electronic Components
TTWO,"Take-Two Interactive Software, Inc.",136.09,15490882052,n/a,1997,Technology,Computer Software: Prepackaged Software
TLND,Talend S.A.,63.4,1750211207,27605855,2016,Technology,Computer Software: Prepackaged Software
TNDM,"Tandem Diabetes Care, Inc.",40.93,2342229237,n/a,2013,Health Care,Medical/Dental Instruments
TLF,"Tandy Leather Factory, Inc.",7.7999,71401906.98,n/a,n/a,Consumer Non-Durables,Apparel
TANH,Tantech Holdings Ltd.,1.64,47073316.88,n/a,2015,Basic Industries,Major Chemicals
TAOP,Taoping Inc.,1.39,56656626.57,n/a,n/a,Technology,Computer Software: Prepackaged Software
TPIV,TapImmune Inc.,7.1,97344862.4,n/a,n/a,Health Care,Major Pharmaceuticals
TEDU,"Tarena International, Inc.",8.48,295677086.9,34867581,2014,Consumer Services,Other Consumer Services
TATT,TAT Technologies Ltd.,7.15,65225882.15,n/a,n/a,Capital Goods,Aerospace
TAYD,"Taylor Devices, Inc.",11.6,40150697.2,n/a,n/a,Capital Goods,Industrial Machinery/Components
CGBD,"TCG BDC, Inc.",17.04,1066169813,n/a,2017,n/a,n/a
AMTD,TD Ameritrade Holding Corporation,59.16,33582204586,n/a,1997,Finance,Investment Bankers/Brokers/Service
PETZ,"TDH Holdings, Inc.",2.6,24501750,n/a,2017,Consumer Non-Durables,Packaged Foods
TECD,Tech Data Corporation,88.6,3395288001,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment
TCCO,Technical Communications Corporation,4.9,9060222.5,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
TTGT,"TechTarget, Inc.",24,661938096,n/a,2007,Miscellaneous,Business Services
TGLS,Tecnoglass Inc.,9.45,350043772.1,n/a,2012,Consumer Durables,Electronic Components
TGEN,Tecogen Inc.,3.2,79422867.2,n/a,2014,Capital Goods,Industrial Machinery/Components
TNAV,"Telenav, Inc.",5.65,253521150,n/a,2010,Capital Goods,Industrial Machinery/Components
TLGT,"Teligent, Inc.",3.95,211474657.6,n/a,n/a,Health Care,Major Pharmaceuticals
TELL,Tellurian Inc.,9.55,2296990009,n/a,n/a,Energy,Oil & Gas Production
TENB,"Tenable Holdings, Inc.",33.75,3073931573,n/a,2018,Technology,Computer Software: Prepackaged Software
TENX,"Tenax Therapeutics, Inc.",5.65,8280052.4,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch
TZACU,Tenzing Acquisition Corp.,10.05,0,n/a,2018,Finance,Business Services
TERP,"TerraForm Power, Inc.",11.21,2343580940,n/a,2014,Public Utilities,Electric Utilities: Central
TBNK,Territorial Bancorp Inc.,29.85,290729955.5,n/a,2009,Finance,Savings Institutions
TSRO,"TESARO, Inc.",32.48,1783479366,n/a,2012,Health Care,Major Pharmaceuticals
TSLA,"Tesla, Inc. ",305.01,52032614851,n/a,2010,Capital Goods,Auto Manufacturing
TESS,TESSCO Technologies Incorporated,17.7,149151793.5,n/a,1994,Consumer Non-Durables,Electronic Components
TTEK,"Tetra Tech, Inc.",69.55,3848468572,n/a,1991,Consumer Services,Military/Government/Technical
TTPH,"Tetraphase Pharmaceuticals, Inc.",3.495,184740754.6,n/a,2013,Health Care,Major Pharmaceuticals
TCBI,"Texas Capital Bancshares, Inc.",89.6,4494222746,n/a,2003,Finance,Major Banks
TCBIL,"Texas Capital Bancshares, Inc.",25.58,0,n/a,n/a,Finance,Major Banks
TCBIP,"Texas Capital Bancshares, Inc.",25.57,153420000,n/a,n/a,Finance,Major Banks
TCBIW,"Texas Capital Bancshares, Inc.",77,0,n/a,n/a,Finance,Major Banks
TXN,Texas Instruments Incorporated,115.47,1.12259E+11,n/a,n/a,Technology,Semiconductors
TXRH,"Texas Roadhouse, Inc.",66.9,4781702588,n/a,2004,Consumer Services,Restaurants
TFSL,TFS Financial Corporation,15.26,4278481710,n/a,n/a,Finance,Savings Institutions
TGTX,"TG Therapeutics, Inc.",12.55,1039373530,n/a,n/a,Health Care,Major Pharmaceuticals
ANDE,"The Andersons, Inc.",40.55,1147565000,n/a,n/a,Consumer Services,Farming/Seeds/Milling
TBBK,"The Bancorp, Inc.",9.92,559945193,n/a,n/a,Finance,Major Banks
BPRN,The Bank of Princeton,33.14,220088672.1,n/a,n/a,n/a,n/a
CG,The Carlyle Group L.P.,23.45,7855189099,n/a,2012,Finance,Investment Managers
TCGP,The Carlyle Group L.P.,24.05,0,n/a,n/a,Finance,Investment Managers
CAKE,The Cheesecake Factory Incorporated,52.77,2418439179,n/a,1992,Consumer Services,Restaurants
CHEF,"The Chefs&#39; Warehouse, Inc.",28.5,854197981.5,n/a,2011,Consumer Non-Durables,Food Distributors
TCFC,The Community Financial Corporation,33.44,186431009.6,n/a,n/a,Finance,Major Banks
DSGX,The Descartes Systems Group Inc.,35.05,2694103038,n/a,n/a,Technology,Computer Software: Prepackaged Software
DXYN,"The Dixie Group, Inc.",1.7,27968216.4,n/a,n/a,Consumer Durables,Home Furnishings
ENSG,"The Ensign Group, Inc.",38.69,2015245798,n/a,2007,Health Care,Hospital/Nursing Management
XONE,The ExOne Company,8.84,143226732,n/a,2013,Capital Goods,Industrial Machinery/Components
FBMS,"The First Bancshares, Inc.",40.35,527211203.6,n/a,n/a,Finance,Major Banks
FLIC,The First of Long Island Corporation,21.95,557988096.5,n/a,n/a,Finance,Major Banks
GT,The Goodyear Tire & Rubber Company,24.1,5712079455,n/a,n/a,Consumer Durables,Automotive Aftermarket
HABT,"The Habit Restaurants, Inc.",16.65,433711038.2,n/a,2014,Consumer Services,Restaurants
HCKT,"The Hackett Group, Inc.",20.25,596602320.8,n/a,n/a,Consumer Services,Professional Services
HAIN,"The Hain Celestial Group, Inc.",27.57,2988126065,n/a,n/a,Consumer Non-Durables,Packaged Foods
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",6.5386,40105542.74,n/a,n/a,n/a,n/a
INTG,The Intergroup Corporation,29.99,70479409.03,n/a,n/a,Consumer Services,Building operators
JYNT,The Joint Corp.,8.77,120376967.4,n/a,2014,Miscellaneous,Multi-Sector Companies
KEYW,The KEYW Holding Corporation,8.36,416987520.4,n/a,2010,Technology,EDP Services
KHC,The Kraft Heinz Company,59.3,72301420098,n/a,n/a,Consumer Non-Durables,Packaged Foods
OLD,The Long-Term Care ETF,27.43,2743027.43,n/a,n/a,n/a,n/a
LOVE,The Lovesac Company,20.25,261770150.3,n/a,2018,Consumer Services,Other Specialty Stores
MSG,The Madison Square Garden Company,302.95,7169764054,n/a,2015,Consumer Services,Services-Misc. Amusement & Recreation
MDCO,The Medicines Company,40.94,3021025320,n/a,2000,Health Care,Major Pharmaceuticals
MEET,"The Meet Group, Inc.",4.9,359457987.7,n/a,n/a,Consumer Services,Advertising
MIK,"The Michaels Companies, Inc.",19.97,3636024330,n/a,2014,Consumer Services,Recreational Products/Toys
MIDD,The Middleby Corporation,121.27,6757603882,n/a,n/a,Technology,Industrial Machinery/Components
NAVG,"The Navigators Group, Inc.",69.65,2073251978,n/a,1986,Finance,Property-Casualty Insurers
SLIM,The Obesity ETF,38.9586,3895898.959,n/a,n/a,n/a,n/a
STKS,"The ONE Group Hospitality, Inc.",3.162,87561408.36,n/a,n/a,Consumer Services,Restaurants
ORG,The Organics ETF,32.47,0,n/a,n/a,n/a,n/a
PRSC,The Providence Service Corporation,66.75,855021709.5,n/a,2003,Consumer Services,Transportation Services
RMR,The RMR Group Inc.,94.25,2938193138,n/a,n/a,Consumer Services,Professional Services
SMPL,The Simply Good Foods Company,17.93,1265545534,n/a,n/a,Consumer Non-Durables,Packaged Foods
SMPLW,The Simply Good Foods Company,6.66,0,n/a,n/a,Consumer Non-Durables,Packaged Foods
TSG,The Stars Group Inc.,29.15,7928229447,n/a,n/a,Technology,"Computer Software: Programming, Data Processing"
TTD,"The Trade Desk, Inc.",141.66,6079577880,n/a,2016,Technology,"Computer Software: Programming, Data Processing"
ULTI,"The Ultimate Software Group, Inc.",306.87,9574313620,n/a,1998,Technology,Computer Software: Prepackaged Software
YORW,The York Water Company,29.65,382931647.6,n/a,n/a,Public Utilities,Water Supply
NCTY,The9 Limited,1.02,9073249.86,8895343,2004,Miscellaneous,Business Services
TXMD,"TherapeuticsMD, Inc.",6.3,1483098681,n/a,n/a,Health Care,Major Pharmaceuticals
TRPX,Therapix Biosciences Ltd.,4.43,8606838.79,1942853,2017,Health Care,Major Pharmaceuticals
TBPH,"Theravance Biopharma, Inc.",28.48,1569365537,n/a,n/a,Health Care,Major Pharmaceuticals
TST,"TheStreet, Inc.",2.14,106147541.7,n/a,n/a,Consumer Services,Newspapers/Magazines
TCRD,"THL Credit, Inc.",8.54,279032458.6,n/a,2010,n/a,n/a
TBRG,"Thunder Bridge Acquisition, Ltd.",9.75,76040094,n/a,2018,Finance,Business Services
TBRGU,"Thunder Bridge Acquisition, Ltd.",10.18,0,n/a,2018,Finance,Business Services
TBRGW,"Thunder Bridge Acquisition, Ltd.",0.493,0,n/a,2018,Finance,Business Services
TIBR,Tiberius Acquisition Corporation,9.65,54321181.7,n/a,2018,Finance,Business Services
TIBRU,Tiberius Acquisition Corporation,10.17,0,n/a,2018,Finance,Business Services
TIBRW,Tiberius Acquisition Corporation,0.61,0,n/a,2018,Finance,Business Services
TTS,"Tile Shop Hldgs, Inc.",7.7,405831141.1,n/a,n/a,Consumer Services,Home Furnishings
TLRY,"Tilray, Inc.",62.13,5703163829,n/a,2018,Consumer Durables,Specialty Chemicals
TSBK,"Timberland Bancorp, Inc.",34.37,254198011,n/a,n/a,Finance,Banks
